TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,TEMP_MOD,SALT_MOD
0.162,1,34.900,1,2021-12-08 05:00:00,500,66.015,1.983,406,340,2021-12-08,3.924,34.934
0.231,1,34.900,1,2021-12-08 06:00:00,500,66.015,1.983,406,340,2021-12-08,3.935,34.934
0.186,1,34.898,1,2021-12-08 07:00:00,500,66.015,1.983,406,340,2021-12-08,3.928,34.934
0.246,1,34.896,1,2021-12-08 08:00:00,500,66.015,1.983,406,340,2021-12-08,3.929,34.933
0.205,1,34.900,1,2021-12-08 09:00:00,500,66.015,1.983,406,340,2021-12-08,3.927,34.933
0.188,1,34.898,1,2021-12-08 10:00:00,500,66.015,1.983,406,340,2021-12-08,3.924,34.933
0.204,1,34.900,1,2021-12-08 11:00:00,500,66.015,1.983,406,340,2021-12-08,3.918,34.933
0.213,1,34.899,1,2021-12-08 12:00:00,500,66.015,1.983,406,340,2021-12-08,3.900,34.932
0.217,1,34.900,1,2021-12-08 13:00:00,500,66.015,1.983,406,340,2021-12-08,3.872,34.931
0.129,1,34.903,1,2021-12-08 14:00:00,500,66.015,1.983,406,340,2021-12-08,3.848,34.931
0.106,1,34.901,1,2021-12-08 15:00:00,500,66.015,1.983,406,340,2021-12-08,3.833,34.931
0.141,1,34.901,1,2021-12-08 16:00:00,500,66.015,1.983,406,340,2021-12-08,3.822,34.931
0.233,1,34.900,1,2021-12-08 17:00:00,500,66.015,1.983,406,340,2021-12-08,3.819,34.931
0.232,1,34.898,1,2021-12-08 18:00:00,500,66.015,1.983,406,340,2021-12-08,3.820,34.930
0.243,1,34.901,1,2021-12-08 19:00:00,500,66.015,1.983,406,340,2021-12-08,3.819,34.930
0.248,1,34.900,1,2021-12-08 20:00:00,500,66.015,1.983,406,340,2021-12-08,3.815,34.930
0.254,1,34.899,1,2021-12-08 21:00:00,500,66.015,1.983,406,340,2021-12-08,3.813,34.930
0.205,1,34.899,1,2021-12-08 22:00:00,500,66.015,1.983,406,340,2021-12-08,3.815,34.930
0.194,1,34.899,1,2021-12-08 23:00:00,500,66.015,1.983,406,340,2021-12-08,3.818,34.930
0.146,1,34.901,1,2021-12-09 00:00:00,500,66.015,1.983,406,340,2021-12-09,3.905,34.934
0.230,1,34.899,1,2021-12-09 01:00:00,500,66.015,1.983,406,340,2021-12-09,3.892,34.934
0.185,1,34.899,1,2021-12-09 02:00:00,500,66.015,1.983,406,340,2021-12-09,3.873,34.933
0.201,1,34.899,1,2021-12-09 03:00:00,500,66.015,1.983,406,340,2021-12-09,3.838,34.933
0.189,1,34.899,1,2021-12-09 04:00:00,500,66.015,1.983,406,340,2021-12-09,3.787,34.931
0.283,1,34.896,1,2021-12-09 05:00:00,500,66.015,1.983,406,340,2021-12-09,3.759,34.931
0.342,1,34.899,1,2021-12-09 06:00:00,500,66.015,1.983,406,340,2021-12-09,3.789,34.931
0.319,1,34.899,1,2021-12-09 07:00:00,500,66.015,1.983,406,340,2021-12-09,3.838,34.931
0.236,1,34.900,1,2021-12-09 08:00:00,500,66.015,1.983,406,340,2021-12-09,3.850,34.931
0.155,1,34.900,1,2021-12-09 09:00:00,500,66.015,1.983,406,340,2021-12-09,3.833,34.931
0.133,1,34.901,1,2021-12-09 10:00:00,500,66.015,1.983,406,340,2021-12-09,3.814,34.931
0.131,1,34.900,1,2021-12-09 11:00:00,500,66.015,1.983,406,340,2021-12-09,3.801,34.931
0.153,1,34.898,1,2021-12-09 12:00:00,500,66.015,1.983,406,340,2021-12-09,3.797,34.931
0.203,1,34.900,1,2021-12-09 13:00:00,500,66.015,1.983,406,340,2021-12-09,3.801,34.931
0.191,1,34.899,1,2021-12-09 14:00:00,500,66.015,1.983,406,340,2021-12-09,3.803,34.931
0.232,1,34.899,1,2021-12-09 15:00:00,500,66.015,1.983,406,340,2021-12-09,3.786,34.931
0.173,1,34.900,1,2021-12-09 16:00:00,500,66.015,1.983,406,340,2021-12-09,3.768,34.930
0.235,1,34.899,1,2021-12-09 17:00:00,500,66.015,1.983,406,340,2021-12-09,3.773,34.930
0.246,1,34.900,1,2021-12-09 18:00:00,500,66.015,1.983,406,340,2021-12-09,3.786,34.930
0.232,1,34.898,1,2021-12-09 19:00:00,500,66.015,1.983,406,340,2021-12-09,3.795,34.930
0.248,1,34.900,1,2021-12-09 20:00:00,500,66.015,1.983,406,340,2021-12-09,3.799,34.930
0.168,1,34.901,1,2021-12-09 21:00:00,500,66.015,1.983,406,340,2021-12-09,3.809,34.930
0.141,1,34.900,1,2021-12-09 22:00:00,500,66.015,1.983,406,340,2021-12-09,3.828,34.931
0.130,1,34.900,1,2021-12-09 23:00:00,500,66.015,1.983,406,340,2021-12-09,3.837,34.931
0.127,1,34.901,1,2021-12-10 00:00:00,500,66.015,1.983,406,340,2021-12-10,3.951,34.935
0.203,1,34.901,1,2021-12-10 01:00:00,500,66.015,1.983,406,340,2021-12-10,3.962,34.935
0.216,1,34.900,1,2021-12-10 02:00:00,500,66.015,1.983,406,340,2021-12-10,3.966,34.935
0.215,1,34.898,1,2021-12-10 03:00:00,500,66.015,1.983,406,340,2021-12-10,3.970,34.935
0.231,1,34.901,1,2021-12-10 04:00:00,500,66.015,1.983,406,340,2021-12-10,3.959,34.935
0.255,1,34.899,1,2021-12-10 05:00:00,500,66.015,1.983,406,340,2021-12-10,3.945,34.935
0.232,1,34.900,1,2021-12-10 06:00:00,500,66.015,1.983,406,340,2021-12-10,3.939,34.934
0.244,1,34.899,1,2021-12-10 07:00:00,500,66.015,1.983,406,340,2021-12-10,3.935,34.934
0.222,1,34.900,1,2021-12-10 08:00:00,500,66.015,1.983,406,340,2021-12-10,3.915,34.934
0.230,1,34.898,1,2021-12-10 09:00:00,500,66.015,1.983,406,340,2021-12-10,3.905,34.933
0.209,1,34.900,1,2021-12-10 10:00:00,500,66.015,1.983,406,340,2021-12-10,3.920,34.934
0.150,1,34.899,1,2021-12-10 11:00:00,500,66.015,1.983,406,340,2021-12-10,3.942,34.934
0.138,1,34.898,1,2021-12-10 12:00:00,500,66.015,1.983,406,340,2021-12-10,3.952,34.934
0.321,1,34.893,1,2021-12-10 13:00:00,500,66.015,1.983,406,340,2021-12-10,3.949,34.934
0.299,1,34.898,1,2021-12-10 14:00:00,500,66.015,1.983,406,340,2021-12-10,3.935,34.934
0.299,1,34.899,1,2021-12-10 15:00:00,500,66.015,1.983,406,340,2021-12-10,3.906,34.934
0.263,1,34.899,1,2021-12-10 16:00:00,500,66.015,1.983,406,340,2021-12-10,3.885,34.933
0.208,1,34.900,1,2021-12-10 17:00:00,500,66.015,1.983,406,340,2021-12-10,3.872,34.933
0.219,1,34.898,1,2021-12-10 18:00:00,500,66.015,1.983,406,340,2021-12-10,3.862,34.933
0.274,1,34.900,1,2021-12-10 19:00:00,500,66.015,1.983,406,340,2021-12-10,3.859,34.933
0.248,1,34.898,1,2021-12-10 20:00:00,500,66.015,1.983,406,340,2021-12-10,3.865,34.933
0.238,1,34.899,1,2021-12-10 21:00:00,500,66.015,1.983,406,340,2021-12-10,3.877,34.933
0.229,1,34.900,1,2021-12-10 22:00:00,500,66.015,1.983,406,340,2021-12-10,3.887,34.933
0.256,1,34.901,1,2021-12-10 23:00:00,500,66.015,1.983,406,340,2021-12-10,3.898,34.933
0.256,1,34.900,1,2021-12-11 00:00:00,500,66.015,1.983,406,340,2021-12-11,3.986,34.938
0.316,1,34.899,1,2021-12-11 01:00:00,500,66.015,1.983,406,340,2021-12-11,4.012,34.939
0.312,1,34.899,1,2021-12-11 02:00:00,500,66.015,1.983,406,340,2021-12-11,3.999,34.939
0.260,1,34.899,1,2021-12-11 03:00:00,500,66.015,1.983,406,340,2021-12-11,3.966,34.938
0.211,1,34.900,1,2021-12-11 04:00:00,500,66.015,1.983,406,340,2021-12-11,3.963,34.938
0.232,1,34.900,1,2021-12-11 05:00:00,500,66.015,1.983,406,340,2021-12-11,3.969,34.938
0.302,1,34.899,1,2021-12-11 06:00:00,500,66.015,1.983,406,340,2021-12-11,3.963,34.938
0.328,1,34.899,1,2021-12-11 07:00:00,500,66.015,1.983,406,340,2021-12-11,3.971,34.938
0.266,1,34.899,1,2021-12-11 08:00:00,500,66.015,1.983,406,340,2021-12-11,3.955,34.937
0.314,1,34.898,1,2021-12-11 09:00:00,500,66.015,1.983,406,340,2021-12-11,3.917,34.937
0.294,1,34.899,1,2021-12-11 10:00:00,500,66.015,1.983,406,340,2021-12-11,3.890,34.936
0.283,1,34.898,1,2021-12-11 11:00:00,500,66.015,1.983,406,340,2021-12-11,3.893,34.936
0.264,1,34.900,1,2021-12-11 12:00:00,500,66.015,1.983,406,340,2021-12-11,3.894,34.936
0.227,1,34.899,1,2021-12-11 13:00:00,500,66.015,1.983,406,340,2021-12-11,3.867,34.936
0.214,1,34.899,1,2021-12-11 14:00:00,500,66.015,1.983,406,340,2021-12-11,3.829,34.935
0.160,1,34.900,1,2021-12-11 15:00:00,500,66.015,1.983,406,340,2021-12-11,3.810,34.935
0.163,1,34.901,1,2021-12-11 16:00:00,500,66.015,1.983,406,340,2021-12-11,3.808,34.935
0.303,1,34.899,1,2021-12-11 17:00:00,500,66.015,1.983,406,340,2021-12-11,3.805,34.935
0.320,1,34.900,1,2021-12-11 18:00:00,500,66.015,1.983,406,340,2021-12-11,3.797,34.935
0.312,1,34.900,1,2021-12-11 19:00:00,500,66.015,1.983,406,340,2021-12-11,3.777,34.935
0.266,1,34.898,1,2021-12-11 20:00:00,500,66.015,1.983,406,340,2021-12-11,3.751,34.934
0.261,1,34.899,1,2021-12-11 21:00:00,500,66.015,1.983,406,340,2021-12-11,3.741,34.934
0.287,1,34.897,1,2021-12-11 22:00:00,500,66.015,1.983,406,340,2021-12-11,3.755,34.934
0.312,1,34.899,1,2021-12-11 23:00:00,500,66.015,1.983,406,340,2021-12-11,3.783,34.934
0.254,1,34.903,1,2021-12-12 00:00:00,500,66.015,1.983,406,340,2021-12-12,3.923,34.938
0.289,1,34.899,1,2021-12-12 01:00:00,500,66.015,1.983,406,340,2021-12-12,3.890,34.937
0.243,1,34.899,1,2021-12-12 02:00:00,500,66.015,1.983,406,340,2021-12-12,3.849,34.937
0.318,1,34.898,1,2021-12-12 03:00:00,500,66.015,1.983,406,340,2021-12-12,3.837,34.937
0.255,1,34.898,1,2021-12-12 04:00:00,500,66.015,1.983,406,340,2021-12-12,3.832,34.936
0.256,1,34.899,1,2021-12-12 05:00:00,500,66.015,1.983,406,340,2021-12-12,3.830,34.936
0.282,1,34.900,1,2021-12-12 06:00:00,500,66.015,1.983,406,340,2021-12-12,3.851,34.936
0.320,1,34.900,1,2021-12-12 07:00:00,500,66.015,1.983,406,340,2021-12-12,3.867,34.936
0.330,1,34.898,1,2021-12-12 08:00:00,500,66.015,1.983,406,340,2021-12-12,3.837,34.936
0.354,1,34.897,1,2021-12-12 09:00:00,500,66.015,1.983,406,340,2021-12-12,3.795,34.935
0.366,1,34.898,1,2021-12-12 10:00:00,500,66.015,1.983,406,340,2021-12-12,3.774,34.935
0.298,1,34.895,1,2021-12-12 11:00:00,500,66.015,1.983,406,340,2021-12-12,3.776,34.935
0.275,1,34.898,1,2021-12-12 12:00:00,500,66.015,1.983,406,340,2021-12-12,3.784,34.935
0.285,1,34.897,1,2021-12-12 13:00:00,500,66.015,1.983,406,340,2021-12-12,3.787,34.935
0.273,1,34.899,1,2021-12-12 14:00:00,500,66.015,1.983,406,340,2021-12-12,3.784,34.935
0.225,1,34.898,1,2021-12-12 15:00:00,500,66.015,1.983,406,340,2021-12-12,3.773,34.935
0.281,1,34.898,1,2021-12-12 16:00:00,500,66.015,1.983,406,340,2021-12-12,3.763,34.935
0.301,1,34.899,1,2021-12-12 17:00:00,500,66.015,1.983,406,340,2021-12-12,3.763,34.935
0.302,1,34.898,1,2021-12-12 18:00:00,500,66.015,1.983,406,340,2021-12-12,3.763,34.935
0.247,1,34.899,1,2021-12-12 19:00:00,500,66.015,1.983,406,340,2021-12-12,3.759,34.935
0.304,1,34.898,1,2021-12-12 20:00:00,500,66.015,1.983,406,340,2021-12-12,3.768,34.935
0.364,1,34.900,1,2021-12-12 21:00:00,500,66.015,1.983,406,340,2021-12-12,3.777,34.935
0.306,1,34.897,1,2021-12-12 22:00:00,500,66.015,1.983,406,340,2021-12-12,3.765,34.935
0.349,1,34.896,1,2021-12-12 23:00:00,500,66.015,1.983,406,340,2021-12-12,3.744,34.935
0.405,1,34.897,1,2021-12-13 00:00:00,500,66.015,1.983,406,340,2021-12-13,3.865,34.938
0.303,1,34.897,1,2021-12-13 01:00:00,500,66.015,1.983,406,340,2021-12-13,3.870,34.938
0.302,1,34.898,1,2021-12-13 02:00:00,500,66.015,1.983,406,340,2021-12-13,3.893,34.938
0.272,1,34.899,1,2021-12-13 03:00:00,500,66.015,1.983,406,340,2021-12-13,3.905,34.938
0.223,1,34.896,1,2021-12-13 04:00:00,500,66.015,1.983,406,340,2021-12-13,3.892,34.938
0.300,1,34.898,1,2021-12-13 05:00:00,500,66.015,1.983,406,340,2021-12-13,3.851,34.938
0.245,1,34.896,1,2021-12-13 06:00:00,500,66.015,1.983,406,340,2021-12-13,3.816,34.937
0.421,1,34.897,1,2021-12-13 07:00:00,500,66.015,1.983,406,340,2021-12-13,3.827,34.937
0.332,1,34.900,1,2021-12-13 08:00:00,500,66.015,1.983,406,340,2021-12-13,3.852,34.937
0.338,1,34.898,1,2021-12-13 09:00:00,500,66.015,1.983,406,340,2021-12-13,3.883,34.938
0.329,1,34.898,1,2021-12-13 10:00:00,500,66.015,1.983,406,340,2021-12-13,3.894,34.938
0.316,1,34.898,1,2021-12-13 11:00:00,500,66.015,1.983,406,340,2021-12-13,3.873,34.937
0.299,1,34.897,1,2021-12-13 12:00:00,500,66.015,1.983,406,340,2021-12-13,3.842,34.937
0.385,1,34.897,1,2021-12-13 13:00:00,500,66.015,1.983,406,340,2021-12-13,3.822,34.937
0.418,1,34.898,1,2021-12-13 14:00:00,500,66.015,1.983,406,340,2021-12-13,3.818,34.936
0.335,1,34.897,1,2021-12-13 15:00:00,500,66.015,1.983,406,340,2021-12-13,3.827,34.937
0.230,1,34.897,1,2021-12-13 16:00:00,500,66.015,1.983,406,340,2021-12-13,3.831,34.937
0.307,1,34.897,1,2021-12-13 17:00:00,500,66.015,1.983,406,340,2021-12-13,3.821,34.937
0.266,1,34.899,1,2021-12-13 18:00:00,500,66.015,1.983,406,340,2021-12-13,3.814,34.937
0.367,1,34.897,1,2021-12-13 19:00:00,500,66.015,1.983,406,340,2021-12-13,3.810,34.937
0.401,1,34.898,1,2021-12-13 20:00:00,500,66.015,1.983,406,340,2021-12-13,3.798,34.937
0.387,1,34.899,1,2021-12-13 21:00:00,500,66.015,1.983,406,340,2021-12-13,3.791,34.937
0.385,1,34.899,1,2021-12-13 22:00:00,500,66.015,1.983,406,340,2021-12-13,3.797,34.937
0.394,1,34.894,1,2021-12-13 23:00:00,500,66.015,1.983,406,340,2021-12-13,3.800,34.936
0.492,1,34.897,1,2021-12-14 00:00:00,500,66.015,1.983,406,340,2021-12-14,3.885,34.939
0.367,1,34.897,1,2021-12-14 01:00:00,500,66.015,1.983,406,340,2021-12-14,3.882,34.938
0.430,1,34.898,1,2021-12-14 02:00:00,500,66.015,1.983,406,340,2021-12-14,3.903,34.938
0.353,1,34.898,1,2021-12-14 03:00:00,500,66.015,1.983,406,340,2021-12-14,3.924,34.938
0.290,1,34.897,1,2021-12-14 04:00:00,500,66.015,1.983,406,340,2021-12-14,3.913,34.938
0.292,1,34.897,1,2021-12-14 05:00:00,500,66.015,1.983,406,340,2021-12-14,3.889,34.938
0.305,1,34.895,1,2021-12-14 06:00:00,500,66.015,1.983,406,340,2021-12-14,3.864,34.938
0.331,1,34.896,1,2021-12-14 07:00:00,500,66.015,1.983,406,340,2021-12-14,3.860,34.938
0.260,1,34.897,1,2021-12-14 08:00:00,500,66.015,1.983,406,340,2021-12-14,3.897,34.938
0.385,1,34.894,1,2021-12-14 09:00:00,500,66.015,1.983,406,340,2021-12-14,3.931,34.939
0.411,1,34.896,1,2021-12-14 10:00:00,500,66.015,1.983,406,340,2021-12-14,3.931,34.939
0.435,1,34.895,1,2021-12-14 11:00:00,500,66.015,1.983,406,340,2021-12-14,3.898,34.938
0.362,1,34.894,1,2021-12-14 12:00:00,500,66.015,1.983,406,340,2021-12-14,3.842,34.938
0.445,1,34.895,1,2021-12-14 13:00:00,500,66.015,1.983,406,340,2021-12-14,3.784,34.937
0.335,1,34.898,1,2021-12-14 14:00:00,500,66.015,1.983,406,340,2021-12-14,3.758,34.936
0.361,1,34.897,1,2021-12-14 15:00:00,500,66.015,1.983,406,340,2021-12-14,3.769,34.936
0.480,1,34.893,1,2021-12-14 16:00:00,500,66.015,1.983,406,340,2021-12-14,3.792,34.936
0.357,1,34.897,1,2021-12-14 17:00:00,500,66.015,1.983,406,340,2021-12-14,3.804,34.937
0.363,1,34.896,1,2021-12-14 18:00:00,500,66.015,1.983,406,340,2021-12-14,3.796,34.937
0.320,1,34.896,1,2021-12-14 19:00:00,500,66.015,1.983,406,340,2021-12-14,3.768,34.936
0.331,1,34.896,1,2021-12-14 20:00:00,500,66.015,1.983,406,340,2021-12-14,3.736,34.936
0.306,1,34.897,1,2021-12-14 21:00:00,500,66.015,1.983,406,340,2021-12-14,3.712,34.936
0.348,1,34.897,1,2021-12-14 22:00:00,500,66.015,1.983,406,340,2021-12-14,3.701,34.935
0.381,1,34.897,1,2021-12-14 23:00:00,500,66.015,1.983,406,340,2021-12-14,3.682,34.935
0.322,1,34.893,1,2021-12-15 00:00:00,500,66.015,1.983,406,340,2021-12-15,3.723,34.937
0.330,1,34.893,1,2021-12-15 01:00:00,500,66.015,1.983,406,340,2021-12-15,3.675,34.936
0.236,1,34.899,1,2021-12-15 02:00:00,500,66.015,1.983,406,340,2021-12-15,3.657,34.936
0.314,1,34.894,1,2021-12-15 03:00:00,500,66.015,1.983,406,340,2021-12-15,3.680,34.936
0.383,1,34.897,1,2021-12-15 04:00:00,500,66.015,1.983,406,340,2021-12-15,3.726,34.936
0.462,1,34.892,1,2021-12-15 05:00:00,500,66.015,1.983,406,340,2021-12-15,3.754,34.937
0.377,1,34.895,1,2021-12-15 06:00:00,500,66.015,1.983,406,340,2021-12-15,3.734,34.936
0.422,1,34.895,1,2021-12-15 07:00:00,500,66.015,1.983,406,340,2021-12-15,3.704,34.936
0.374,1,34.897,1,2021-12-15 08:00:00,500,66.015,1.983,406,340,2021-12-15,3.687,34.936
0.321,1,34.896,1,2021-12-15 09:00:00,500,66.015,1.983,406,340,2021-12-15,3.680,34.936
0.323,1,34.896,1,2021-12-15 10:00:00,500,66.015,1.983,406,340,2021-12-15,3.667,34.935
0.261,1,34.897,1,2021-12-15 11:00:00,500,66.015,1.983,406,340,2021-12-15,3.631,34.935
0.324,1,34.896,1,2021-12-15 12:00:00,500,66.015,1.983,406,340,2021-12-15,3.584,34.934
0.370,1,34.891,1,2021-12-15 13:00:00,500,66.015,1.983,406,340,2021-12-15,3.548,34.934
0.274,1,34.896,1,2021-12-15 14:00:00,500,66.015,1.983,406,340,2021-12-15,3.531,34.934
0.275,1,34.897,1,2021-12-15 15:00:00,500,66.015,1.983,406,340,2021-12-15,3.530,34.934
0.347,1,34.895,1,2021-12-15 16:00:00,500,66.015,1.983,406,340,2021-12-15,3.542,34.934
0.337,1,34.895,1,2021-12-15 17:00:00,500,66.015,1.983,406,340,2021-12-15,3.553,34.934
0.399,1,34.896,1,2021-12-15 18:00:00,500,66.015,1.983,406,340,2021-12-15,3.559,34.934
0.337,1,34.896,1,2021-12-15 19:00:00,500,66.015,1.983,406,340,2021-12-15,3.560,34.934
0.402,1,34.895,1,2021-12-15 20:00:00,500,66.015,1.983,406,340,2021-12-15,3.561,34.934
0.379,1,34.895,1,2021-12-15 21:00:00,500,66.015,1.983,406,340,2021-12-15,3.559,34.934
0.321,1,34.896,1,2021-12-15 22:00:00,500,66.015,1.983,406,340,2021-12-15,3.550,34.934
0.308,1,34.897,1,2021-12-15 23:00:00,500,66.015,1.983,406,340,2021-12-15,3.530,34.934
0.360,1,34.893,1,2021-12-16 00:00:00,500,66.015,1.983,406,340,2021-12-16,3.535,34.934
0.328,1,34.897,1,2021-12-16 01:00:00,500,66.015,1.983,406,340,2021-12-16,3.580,34.935
0.382,1,34.895,1,2021-12-16 02:00:00,500,66.015,1.983,406,340,2021-12-16,3.630,34.935
0.340,1,34.896,1,2021-12-16 03:00:00,500,66.015,1.983,406,340,2021-12-16,3.639,34.935
0.417,1,34.886,1,2021-12-16 04:00:00,500,66.015,1.983,406,340,2021-12-16,3.631,34.935
0.457,1,34.892,1,2021-12-16 05:00:00,500,66.015,1.983,406,340,2021-12-16,3.676,34.936
0.400,1,34.895,1,2021-12-16 06:00:00,500,66.015,1.983,406,340,2021-12-16,3.752,34.936
0.393,1,34.889,1,2021-12-16 07:00:00,500,66.015,1.983,406,340,2021-12-16,3.791,34.937
0.439,1,34.893,1,2021-12-16 08:00:00,500,66.015,1.983,406,340,2021-12-16,3.773,34.937
0.371,1,34.895,1,2021-12-16 09:00:00,500,66.015,1.983,406,340,2021-12-16,3.727,34.936
0.372,1,34.897,1,2021-12-16 10:00:00,500,66.015,1.983,406,340,2021-12-16,3.697,34.936
0.314,1,34.897,1,2021-12-16 11:00:00,500,66.015,1.983,406,340,2021-12-16,3.684,34.935
0.312,1,34.897,1,2021-12-16 12:00:00,500,66.015,1.983,406,340,2021-12-16,3.645,34.935
0.307,1,34.896,1,2021-12-16 13:00:00,500,66.015,1.983,406,340,2021-12-16,3.609,34.934
0.364,1,34.894,1,2021-12-16 14:00:00,500,66.015,1.983,406,340,2021-12-16,3.603,34.933
0.461,1,34.893,1,2021-12-16 15:00:00,500,66.015,1.983,406,340,2021-12-16,3.634,34.934
0.347,1,34.896,1,2021-12-16 16:00:00,500,66.015,1.983,406,340,2021-12-16,3.686,34.934
0.488,1,34.894,1,2021-12-16 17:00:00,500,66.015,1.983,406,340,2021-12-16,3.728,34.934
0.384,1,34.900,1,2021-12-16 18:00:00,500,66.015,1.983,406,340,2021-12-16,3.748,34.934
0.338,1,34.896,1,2021-12-16 19:00:00,500,66.015,1.983,406,340,2021-12-16,3.746,34.934
0.374,1,34.894,1,2021-12-16 20:00:00,500,66.015,1.983,406,340,2021-12-16,3.714,34.934
0.410,1,34.894,1,2021-12-16 21:00:00,500,66.015,1.983,406,340,2021-12-16,3.676,34.933
0.370,1,34.895,1,2021-12-16 22:00:00,500,66.015,1.983,406,340,2021-12-16,3.648,34.933
0.451,1,34.895,1,2021-12-16 23:00:00,500,66.015,1.983,406,340,2021-12-16,3.610,34.932
0.326,1,34.896,1,2021-12-17 00:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.346,1,34.894,1,2021-12-17 01:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.326,1,34.896,1,2021-12-17 02:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.368,1,34.892,1,2021-12-17 03:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.399,1,34.895,1,2021-12-17 04:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.372,1,34.896,1,2021-12-17 05:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.421,1,34.893,1,2021-12-17 06:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.482,1,34.894,1,2021-12-17 07:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.407,1,34.895,1,2021-12-17 08:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.414,1,34.892,1,2021-12-17 09:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.491,1,34.895,1,2021-12-17 10:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.441,1,34.898,1,2021-12-17 11:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.291,1,34.897,1,2021-12-17 12:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.276,1,34.897,1,2021-12-17 13:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.255,1,34.898,1,2021-12-17 14:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.271,1,34.898,1,2021-12-17 15:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.264,1,34.898,1,2021-12-17 16:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.371,1,34.895,1,2021-12-17 17:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.405,1,34.896,1,2021-12-17 18:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.455,1,34.892,1,2021-12-17 19:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.419,1,34.895,1,2021-12-17 20:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.395,1,34.894,1,2021-12-17 21:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.464,1,34.896,1,2021-12-17 22:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.420,1,34.895,1,2021-12-17 23:00:00,500,66.015,1.983,406,340,2021-12-17,,
0.379,1,34.897,1,2021-12-18 00:00:00,500,66.015,1.983,406,340,2021-12-18,3.451,34.925
0.314,1,34.897,1,2021-12-18 01:00:00,500,66.015,1.983,406,340,2021-12-18,3.414,34.925
0.257,1,34.898,1,2021-12-18 02:00:00,500,66.015,1.983,406,340,2021-12-18,3.391,34.925
0.291,1,34.896,1,2021-12-18 03:00:00,500,66.015,1.983,406,340,2021-12-18,3.382,34.924
0.346,1,34.896,1,2021-12-18 04:00:00,500,66.015,1.983,406,340,2021-12-18,3.388,34.924
0.410,1,34.896,1,2021-12-18 05:00:00,500,66.015,1.983,406,340,2021-12-18,3.393,34.924
0.434,1,34.889,1,2021-12-18 06:00:00,500,66.015,1.983,406,340,2021-12-18,3.388,34.924
0.470,1,34.894,1,2021-12-18 07:00:00,500,66.015,1.983,406,340,2021-12-18,3.367,34.924
0.364,1,34.896,1,2021-12-18 08:00:00,500,66.015,1.983,406,340,2021-12-18,3.337,34.923
0.326,1,34.897,1,2021-12-18 09:00:00,500,66.015,1.983,406,340,2021-12-18,3.330,34.923
0.382,1,34.895,1,2021-12-18 10:00:00,500,66.015,1.983,406,340,2021-12-18,3.311,34.922
0.418,1,34.889,1,2021-12-18 11:00:00,500,66.015,1.983,406,340,2021-12-18,3.275,34.922
0.388,1,34.893,1,2021-12-18 12:00:00,500,66.015,1.983,406,340,2021-12-18,3.242,34.921
0.434,1,34.893,1,2021-12-18 13:00:00,500,66.015,1.983,406,340,2021-12-18,3.222,34.921
0.418,1,34.895,1,2021-12-18 14:00:00,500,66.015,1.983,406,340,2021-12-18,3.220,34.921
0.362,1,34.892,1,2021-12-18 15:00:00,500,66.015,1.983,406,340,2021-12-18,3.230,34.921
0.346,1,34.892,1,2021-12-18 16:00:00,500,66.015,1.983,406,340,2021-12-18,3.229,34.921
0.355,1,34.896,1,2021-12-18 17:00:00,500,66.015,1.983,406,340,2021-12-18,3.212,34.920
0.312,1,34.894,1,2021-12-18 18:00:00,500,66.015,1.983,406,340,2021-12-18,3.185,34.919
0.354,1,34.895,1,2021-12-18 19:00:00,500,66.015,1.983,406,340,2021-12-18,3.174,34.919
0.303,1,34.897,1,2021-12-18 20:00:00,500,66.015,1.983,406,340,2021-12-18,3.187,34.919
0.407,1,34.894,1,2021-12-18 21:00:00,500,66.015,1.983,406,340,2021-12-18,3.211,34.918
0.409,1,34.896,1,2021-12-18 22:00:00,500,66.015,1.983,406,340,2021-12-18,3.222,34.918
0.401,1,34.893,1,2021-12-18 23:00:00,500,66.015,1.983,406,340,2021-12-18,3.207,34.918
0.476,1,34.897,1,2021-12-19 00:00:00,500,66.015,1.983,406,340,2021-12-19,3.371,34.917
